881,320830,盱眙,320800
882,320831,金湖,320800
883,320901,市辖,320900
884,320902,亭湖,320900
885,320903,盐都,320900
886,320921,响水,320900
887,320922,滨海,320900
888,320923,阜宁,320900
889,320924,射阳,320900
890,320925,建湖,320900
891,320981,东台市,320900
892,320982,大丰市,320900
893,321001,市辖,321000
894,321002,广陵,321000
895,321003,邗江,321000
896,321011,郊　,321000
897,321023,宝应,321000
898,321081,仪征市,321000
899,321084,高邮市,321000
900,321088,江都市,321000
901,321101,市辖,321100
902,321102,京口,321100
903,321111,润州,321100
904,321112,丹徒,321100
905,321181,丹阳市,321100
906,321182,扬中市,321100
907,321183,句容市,321100
908,321201,市辖,321200
909,321202,海陵,321200
910,321203,高港,321200
911,321281,兴化市,321200
912,321282,靖江市,321200
913,321283,泰兴市,321200
914,321284,姜堰市,321200
915,321301,市辖,321300
916,321302,宿城,321300
917,321311,宿豫,321300
918,321322,沭阳,321300
919,321323,泗阳,321300
920,321324,泗洪,321300
921,330101,市辖,330100
922,330102,上城,330100
923,330103,下城,330100
924,330104,江干,330100
925,330105,拱墅,330100
926,330106,西湖,330100
927,330108,滨江,330100
928,330109,萧山,330100
929,330110,余杭,330100
930,330122,桐庐,330100
931,330127,淳安,330100
932,330182,建德市,330100
933,330183,富阳市,330100
934,330185,临安市,330100
935,330201,市辖,330200
936,330203,海曙,330200
937,330204,江东,330200
938,330205,江北,330200
939,330206,北仑,330200
940,330211,镇海,330200
941,330212,鄞州,330200
942,330225,象山,330200
943,330226,宁海,330200
944,330281,余姚市,330200
945,330282,慈溪市,330200
946,330283,奉化市,330200
947,330301,市辖,330300
948,330302,鹿城,330300
949,330303,龙湾,330300
950,330304,瓯海,330300
951,330322,洞头,330300
952,330324,永嘉,330300
953,330326,平阳,330300
954,330327,苍南,330300
955,330328,文成,330300
956,330329,泰顺,330300
957,330381,瑞安市,330300
958,330382,乐清市,330300
959,330401,市辖,330400
960,330402,秀城,330400
961,330411,秀洲,330400
962,330421,嘉善,330400
963,330424,海盐,330400
964,330481,海宁市,330400
965,330482,平湖市,330400
966,330483,桐乡市,330400
967,330501,市辖,330500
968,330502,吴兴,330500
969,330503,南浔,330500
970,330521,德清,330500
971,330522,长兴,330500
972,330523,安吉,330500
973,330601,市辖,330600
974,330602,越城,330600
975,330621,绍兴,330600
976,330624,新昌,330600
977,330681,诸暨市,330600
978,330682,上虞市,330600
979,330683,嵊州市,330600
980,330701,市辖,330700
981,330702,婺城,330700
982,330703,金东,330700
983,330723,武义,330700
984,330726,浦江,330700
985,330727,磐安,330700
986,330781,兰溪市,330700
987,330782,义乌市,330700
988,330783,东阳市,330700
989,330784,永康市,330700
990,330801,市辖,330800
991,330802,柯城,330800
992,330803,衢江,330800
993,330822,常山,330800
994,330824,开化,330800
995,330825,龙游,330800
996,330881,江山市,330800
997,330901,市辖,330900
998,330902,定海,330900
999,330903,普陀,330900
1000,330921,岱山,330900
1001,330922,嵊泗,330900
1002,331001,市辖,331000
1003,331002,椒江,331000
1004,331003,黄岩,331000
1005,331004,路桥,331000
1006,331021,玉环,331000
1007,331022,三门,331000
1008,331023,天台,331000
1009,331024,仙居,331000
1010,331081,温岭市,331000
1011,331082,临海市,331000
1012,331101,市辖,331100
1013,331102,莲都,331100
1014,331121,青田,331100
1015,331122,缙云,331100
1016,331123,遂昌,331100
1017,331124,松阳,331100
1018,331125,云和,331100
1019,331126,庆元,331100
1020,331127,景宁畲族自治,331100
1021,331181,龙泉市,331100
1022,340101,市辖,340100
1023,340102,瑶海,340100
1024,340103,庐阳,340100
1025,340104,蜀山,340100
1026,340111,包河,340100
1027,340121,长丰,340100
1028,340122,肥东,340100
1029,340123,肥西,340100
1030,340201,市辖,340200
1031,340202,镜湖,340200
1032,340203,马塘,340200
1033,340204,新芜,340200
1034,340207,鸠江,340200
1035,340221,芜湖,340200
1036,340222,繁昌,340200
1037,340223,南陵,340200
1038,340301,市辖,340300
1039,340302,龙子湖,340300
1040,340303,蚌山,340300
1041,340304,禹会,340300
1042,340311,淮上,340300
1043,340321,怀远,340300
1044,340322,五河,340300
1045,340323,固镇,340300
1046,340401,市辖,340400
1047,340402,大通,340400
1048,340403,田家庵,340400
1049,340404,谢家集,340400
1050,340405,八公山,340400
1051,340406,潘集,340400
1052,340421,凤台,340400
1053,340501,市辖,340500
1054,340502,金家庄,340500
1055,340503,花山,340500
1056,340504,雨山,340500
1057,340521,当涂,340500
1058,340601,市辖,340600
1059,340602,杜集,340600
1060,340603,相山,340600
1061,340604,烈山,340600
1062,340621,濉溪,340600
1063,340701,市辖,340700
1064,340702,铜官山,340700
1065,340703,狮子山,340700
1066,340711,郊　,340700
1067,340721,铜陵,340700
1068,340801,市辖,340800
1069,340802,迎江,340800
1070,340803,大观,340800
1071,340811,郊　,340800
1072,340822,怀宁,340800
1073,340823,枞阳,340800
1074,340824,潜山,340800
1075,340825,太湖,340800
1076,340826,宿松,340800
1077,340827,望江,340800
1078,340828,岳西,340800
1079,340881,桐城市,340800
1080,341001,市辖,341000
1081,341002,屯溪,341000
1082,341003,黄山,341000
1083,341004,徽州,341000
1084,341021,歙　,341000
1085,341022,休宁,341000
1086,341023,黟　,341000
1087,341024,祁门,341000
1088,341101,市辖,341100
1089,341102,琅琊,341100
1090,341103,南谯,341100
1091,341122,来安,341100
1092,341124,全椒,341100
1093,341125,定远,341100
1094,341126,凤阳,341100
1095,341181,天长市,341100
1096,341182,明光市,341100
1097,341201,市辖,341200
1098,341202,颍州,341200
1099,341203,颍东,341200
1100,341204,颍泉,341200
1101,341221,临泉,341200
1102,341222,太和,341200
1103,341225,阜南,341200
1104,341226,颍上,341200
1105,341282,界首市,341200
1106,341301,市辖,341300
1107,341302,墉桥,341300
1108,341321,砀山,341300
1109,341322,萧　,341300
